travel_time,Date,Time
,10/21/2010,2:04:00
,10/21/2010,2:07:00
,10/21/2010,2:10:00
,10/21/2010,2:13:00
,10/21/2010,2:16:00
,10/21/2010,2:19:00
,10/21/2010,2:22:00
,10/21/2010,2:25:00
,10/21/2010,2:28:00
,10/21/2010,2:31:00
,10/21/2010,2:34:00
,10/21/2010,2:37:00
,10/21/2010,2:40:00
,10/21/2010,2:43:00
,10/21/2010,2:46:00
,10/21/2010,2:49:00
,10/21/2010,2:52:00
,10/21/2010,2:55:00
,10/21/2010,2:58:00
,10/21/2010,3:01:00
,10/21/2010,3:04:00
,10/21/2010,3:07:00
,10/21/2010,3:10:00
,10/21/2010,3:13:00
,10/21/2010,3:16:00
,10/21/2010,3:19:00
,10/21/2010,3:22:00
,10/21/2010,3:25:00
,10/21/2010,3:28:00
,10/21/2010,3:31:00
,10/21/2010,3:34:00
,10/21/2010,3:37:00
,10/21/2010,3:40:00
,10/21/2010,3:43:00
,10/21/2010,3:46:00
,10/21/2010,3:49:00
,10/21/2010,3:52:00
,10/21/2010,3:55:00
,10/21/2010,3:58:00
,10/21/2010,4:01:00
,10/21/2010,4:04:00
,10/21/2010,4:07:00
,10/21/2010,4:10:00
,10/21/2010,4:13:00
,10/21/2010,4:16:00
,10/21/2010,4:19:00
,10/21/2010,4:22:00
,10/21/2010,4:25:00
,10/21/2010,4:28:00
,10/21/2010,4:31:00
,10/21/2010,4:34:00
,10/21/2010,4:37:00
,10/21/2010,4:40:00
,10/21/2010,4:43:00
,10/21/2010,4:46:00
,10/21/2010,4:49:00
,10/21/2010,4:52:00
,10/21/2010,4:55:00
,10/21/2010,4:58:00
,10/21/2010,5:01:00
,10/21/2010,5:04:00
,10/21/2010,5:07:00
,10/21/2010,5:10:00
,10/21/2010,5:13:00
,10/21/2010,5:16:00
,10/21/2010,5:19:00
,10/21/2010,5:22:00
,10/21/2010,5:25:00
,10/21/2010,5:28:00
,10/21/2010,5:31:00
,10/21/2010,5:34:00
,10/21/2010,5:37:00
,10/21/2010,5:40:00
,10/21/2010,5:43:00
,10/21/2010,5:46:00
,10/21/2010,5:49:00
,10/21/2010,5:52:00
,10/21/2010,5:55:00
,10/21/2010,5:58:00
,10/21/2010,6:01:00
,10/21/2010,6:04:00
,10/21/2010,6:07:00
,10/21/2010,6:10:00
,10/21/2010,6:13:00
,10/21/2010,6:16:00
,10/21/2010,6:19:00
,10/21/2010,6:22:00
,10/21/2010,6:25:00
,10/21/2010,6:28:00
,10/21/2010,6:31:00
,10/21/2010,6:34:00
,10/21/2010,6:37:00
,10/21/2010,6:40:00
,10/21/2010,6:43:00
,10/21/2010,6:46:00
,10/21/2010,6:49:00
,10/21/2010,6:52:00
,10/21/2010,6:55:00
,10/21/2010,6:58:00
,10/21/2010,7:01:00
,10/21/2010,7:04:00
,10/21/2010,7:07:00
,10/21/2010,7:10:00
,10/21/2010,7:13:00
,10/21/2010,7:16:00
,10/21/2010,7:19:00
,10/21/2010,7:22:00
,10/21/2010,7:25:00
,10/21/2010,7:28:00
,10/21/2010,7:31:00
,10/21/2010,7:34:00
,10/21/2010,7:37:00
,10/21/2010,7:40:00
,10/21/2010,7:43:00
,10/21/2010,7:46:00
,10/21/2010,7:49:00
,10/21/2010,7:52:00
,10/21/2010,7:55:00
,10/21/2010,7:58:00
,10/21/2010,8:01:00
,10/21/2010,8:04:00
,10/21/2010,8:07:00
,10/21/2010,8:10:00
,10/21/2010,8:13:00
,10/21/2010,8:16:00
,10/21/2010,8:19:00
,10/21/2010,8:22:00
,10/21/2010,8:25:00
,10/21/2010,8:28:00
,10/21/2010,8:31:00
,10/21/2010,8:34:00
,10/21/2010,8:37:00
,10/21/2010,8:40:00
,10/21/2010,8:43:00
,10/21/2010,8:46:00
,10/21/2010,8:49:00
,10/21/2010,8:52:00
,10/21/2010,8:55:00
,10/21/2010,8:58:00
,10/21/2010,9:01:00
,10/21/2010,9:04:00
,10/21/2010,9:07:00
,10/21/2010,9:10:00
,10/21/2010,9:13:00
,10/21/2010,9:16:00
,10/21/2010,9:19:00
,10/21/2010,9:22:00
,10/21/2010,9:25:00
,10/21/2010,9:28:00
,10/21/2010,9:31:00
,10/21/2010,9:34:00
,10/21/2010,9:37:00
,10/21/2010,9:40:00
,10/21/2010,9:43:00
,10/21/2010,9:46:00
,10/21/2010,9:49:00
,10/21/2010,9:52:00
,10/21/2010,9:55:00
,10/21/2010,9:58:00
,10/21/2010,10:01:00
,10/21/2010,10:04:00
,10/21/2010,10:07:00
,10/21/2010,10:10:00
,10/21/2010,10:13:00
,10/21/2010,10:16:00
,10/21/2010,10:19:00
,10/21/2010,10:22:00
,10/21/2010,10:25:00
,10/21/2010,10:28:00
,10/21/2010,10:31:00
,10/21/2010,10:34:00
,10/21/2010,10:37:00
,10/21/2010,10:40:00
,10/21/2010,10:43:00
,10/21/2010,10:46:00
,10/21/2010,10:49:00
,10/21/2010,10:52:00
,10/21/2010,10:55:00
,10/21/2010,10:58:00
,10/21/2010,11:01:00
,10/21/2010,11:04:00
,10/21/2010,11:07:00
,10/21/2010,11:10:00
,10/21/2010,11:13:00
845,10/21/2010,11:16:00
871,10/21/2010,11:19:00
868,10/21/2010,11:22:00
847,10/21/2010,11:25:00
833,10/21/2010,11:28:00
844,10/21/2010,11:31:00
857,10/21/2010,11:34:00
825,10/21/2010,11:37:00
846,10/21/2010,11:40:00
828,10/21/2010,11:43:00
812,10/21/2010,11:46:00
832,10/21/2010,11:49:00
825,10/21/2010,11:52:00
842,10/21/2010,11:55:00
835,10/21/2010,11:58:00
809,10/21/2010,12:01:00
847,10/21/2010,12:04:00
806,10/21/2010,12:07:00
834,10/21/2010,12:10:00
808,10/21/2010,12:13:00
794,10/21/2010,12:16:00
812,10/21/2010,12:19:00
856,10/21/2010,12:22:00
844,10/21/2010,12:25:00
836,10/21/2010,12:28:00
831,10/21/2010,12:31:00
812,10/21/2010,12:34:00
815,10/21/2010,12:37:00
844,10/21/2010,12:40:00
819,10/21/2010,12:43:00
824,10/21/2010,12:46:00
833,10/21/2010,12:49:00
802,10/21/2010,12:52:00
847,10/21/2010,12:55:00
841,10/21/2010,12:58:00
790,10/21/2010,13:01:00
802,10/21/2010,13:04:00
821,10/21/2010,13:07:00
822,10/21/2010,13:10:00
828,10/21/2010,13:13:00
825,10/21/2010,13:16:00
828,10/21/2010,13:19:00
792,10/21/2010,13:22:00
815,10/21/2010,13:25:00
826,10/21/2010,13:28:00
824,10/21/2010,13:31:00
859,10/21/2010,13:34:00
854,10/21/2010,13:37:00
836,10/21/2010,13:40:00
862,10/21/2010,13:43:00
850,10/21/2010,13:46:00
815,10/21/2010,13:49:00
792,10/21/2010,13:52:00
841,10/21/2010,13:55:00
816,10/21/2010,13:58:00
813,10/21/2010,14:01:00
821,10/21/2010,14:04:00
805,10/21/2010,14:07:00
840,10/21/2010,14:10:00
825,10/21/2010,14:13:00
821,10/21/2010,14:16:00
797,10/21/2010,14:19:00
802,10/21/2010,14:22:00
832,10/21/2010,14:25:00
815,10/21/2010,14:28:00
830,10/21/2010,14:31:00
858,10/21/2010,14:34:00
829,10/21/2010,14:37:00
834,10/21/2010,14:40:00
837,10/21/2010,14:43:00
810,10/21/2010,14:46:00
851,10/21/2010,14:49:00
819,10/21/2010,14:52:00
845,10/21/2010,14:55:00
805,10/21/2010,14:58:00
835,10/21/2010,15:01:00
888,10/21/2010,15:04:00
843,10/21/2010,15:07:00
842,10/21/2010,15:10:00
805,10/21/2010,15:13:00
816,10/21/2010,15:16:00
856,10/21/2010,15:19:00
898,10/21/2010,15:22:00
1220,10/21/2010,15:25:00
1192,10/21/2010,15:28:00
1839,10/21/2010,15:31:00
2100,10/21/2010,15:34:00
2270,10/21/2010,15:37:00
2953,10/21/2010,15:40:00
2591,10/21/2010,15:43:00
2653,10/21/2010,15:46:00
2462,10/21/2010,15:49:00
3176,10/21/2010,15:52:00
3421,10/21/2010,15:55:00
4061,10/21/2010,15:58:00
2592,10/21/2010,16:01:00
3324,10/21/2010,16:04:00
3746,10/21/2010,16:07:00
2609,10/21/2010,16:10:00
1796,10/21/2010,16:13:00
2696,10/21/2010,16:16:00
3262,10/21/2010,16:19:00
3859,10/21/2010,16:22:00
3910,10/21/2010,16:25:00
2678,10/21/2010,16:28:00
3421,10/21/2010,16:31:00
3452,10/21/2010,16:34:00
4356,10/21/2010,16:37:00
3731,10/21/2010,16:40:00
3640,10/21/2010,16:43:00
3602,10/21/2010,16:46:00
3962,10/21/2010,16:49:00
3917,10/21/2010,16:52:00
4302,10/21/2010,16:55:00
4786,10/21/2010,16:58:00
4327,10/21/2010,17:01:00
3379,10/21/2010,17:04:00
3715,10/21/2010,17:07:00
5323,10/21/2010,17:10:00
4349,10/21/2010,17:13:00
3975,10/21/2010,17:16:00
3849,10/21/2010,17:19:00
3764,10/21/2010,17:22:00
3795,10/21/2010,17:25:00
4557,10/21/2010,17:28:00
4343,10/21/2010,17:31:00
4300,10/21/2010,17:34:00
5112,10/21/2010,17:37:00
4256,10/21/2010,17:40:00
3515,10/21/2010,17:43:00
3004,10/21/2010,17:46:00
5435,10/21/2010,17:49:00
4866,10/21/2010,17:52:00
4816,10/21/2010,17:55:00
4033,10/21/2010,17:58:00
3002,10/21/2010,18:01:00
2857,10/21/2010,18:04:00
2636,10/21/2010,18:07:00
2718,10/21/2010,18:10:00
3087,10/21/2010,18:13:00
2920,10/21/2010,18:16:00
2849,10/21/2010,18:19:00
2236,10/21/2010,18:22:00
2087,10/21/2010,18:25:00
1959,10/21/2010,18:28:00
1591,10/21/2010,18:31:00
1067,10/21/2010,18:34:00
1069,10/21/2010,18:37:00
1100,10/21/2010,18:40:00
878,10/21/2010,18:43:00
891,10/21/2010,18:46:00
864,10/21/2010,18:49:00
884,10/21/2010,18:52:00
881,10/21/2010,18:55:00
880,10/21/2010,18:58:00
864,10/21/2010,19:01:00
837,10/21/2010,19:04:00
865,10/21/2010,19:07:00
877,10/21/2010,19:10:00
889,10/21/2010,19:13:00
920,10/21/2010,19:16:00
894,10/21/2010,19:19:00
902,10/21/2010,19:22:00
887,10/21/2010,19:25:00
899,10/21/2010,19:28:00
894,10/21/2010,19:31:00
897,10/21/2010,19:34:00
838,10/21/2010,19:37:00
845,10/21/2010,19:40:00
888,10/21/2010,19:43:00
855,10/21/2010,19:46:00
875,10/21/2010,19:49:00
899,10/21/2010,19:52:00
921,10/21/2010,19:55:00
901,10/21/2010,19:58:00
896,10/21/2010,20:01:00
850,10/21/2010,20:04:00
856,10/21/2010,20:07:00
873,10/21/2010,20:10:00
830,10/21/2010,20:13:00
880,10/21/2010,20:16:00
875,10/21/2010,20:19:00
878,10/21/2010,20:22:00
909,10/21/2010,20:25:00
885,10/21/2010,20:28:00
895,10/21/2010,20:31:00
887,10/21/2010,20:34:00
848,10/21/2010,20:37:00
874,10/21/2010,20:40:00
870,10/21/2010,20:43:00
887,10/21/2010,20:46:00
881,10/21/2010,20:49:00
892,10/21/2010,20:52:00
876,10/21/2010,20:55:00
871,10/21/2010,20:58:00
888,10/21/2010,21:01:00
886,10/21/2010,21:04:00
847,10/21/2010,21:07:00
847,10/21/2010,21:10:00
888,10/21/2010,21:13:00
863,10/21/2010,21:16:00
881,10/21/2010,21:19:00
890,10/21/2010,21:22:00
861,10/21/2010,21:25:00
891,10/21/2010,21:28:00
889,10/21/2010,21:31:00
859,10/21/2010,21:34:00
880,10/21/2010,21:37:00
862,10/21/2010,21:40:00
846,10/21/2010,21:43:00
920,10/21/2010,21:46:00
878,10/21/2010,21:49:00
876,10/21/2010,21:52:00
879,10/21/2010,21:55:00
852,10/21/2010,21:58:00
844,10/21/2010,22:01:00
859,10/21/2010,22:04:00
853,10/21/2010,22:07:00
860,10/21/2010,22:10:00
853,10/21/2010,22:13:00
862,10/21/2010,22:16:00
865,10/21/2010,22:19:00
855,10/21/2010,22:22:00
838,10/21/2010,22:25:00
853,10/21/2010,22:28:00
852,10/21/2010,22:31:00
839,10/21/2010,22:34:00
858,10/21/2010,22:37:00
855,10/21/2010,22:40:00
880,10/21/2010,22:43:00
880,10/21/2010,22:46:00
841,10/21/2010,22:49:00
854,10/21/2010,22:52:00
878,10/21/2010,22:55:00
830,10/21/2010,22:58:00
844,10/21/2010,23:01:00
835,10/21/2010,23:04:00
836,10/21/2010,23:07:00
855,10/21/2010,23:10:00
831,10/21/2010,23:13:00
842,10/21/2010,23:16:00
846,10/21/2010,23:19:00
802,10/21/2010,23:22:00
833,10/21/2010,23:25:00
883,10/21/2010,23:28:00
831,10/21/2010,23:31:00
810,10/21/2010,23:34:00
835,10/21/2010,23:37:00
808,10/21/2010,23:40:00
888,10/21/2010,23:43:00
852,10/21/2010,23:46:00
819,10/21/2010,23:49:00
827,10/21/2010,23:52:00
854,10/21/2010,23:55:00
832,10/21/2010,23:58:00
810,10/22/2010,0:01:00
800,10/22/2010,0:04:00
816,10/22/2010,0:07:00
810,10/22/2010,0:10:00
804,10/22/2010,0:13:00
836,10/22/2010,0:16:00
792,10/22/2010,0:19:00
773,10/22/2010,0:22:00
798,10/22/2010,0:25:00
804,10/22/2010,0:28:00
831,10/22/2010,0:31:00
830,10/22/2010,0:34:00
795,10/22/2010,0:37:00
838,10/22/2010,0:40:00
832,10/22/2010,0:43:00
827,10/22/2010,0:46:00
810,10/22/2010,0:49:00
841,10/22/2010,0:52:00
808,10/22/2010,0:55:00
770,10/22/2010,0:58:00
832,10/22/2010,1:01:00
799,10/22/2010,1:04:00
790,10/22/2010,1:07:00
837,10/22/2010,1:10:00
812,10/22/2010,1:13:00
865,10/22/2010,1:16:00
818,10/22/2010,1:19:00
802,10/22/2010,1:22:00
841,10/22/2010,1:25:00
835,10/22/2010,1:28:00
810,10/22/2010,1:31:00
828,10/22/2010,1:34:00
817,10/22/2010,1:37:00
833,10/22/2010,1:40:00
816,10/22/2010,1:43:00
825,10/22/2010,1:46:00
824,10/22/2010,1:49:00
831,10/22/2010,1:52:00
822,10/22/2010,1:55:00
798,10/22/2010,1:58:00
836,10/22/2010,2:01:00
841,10/22/2010,2:04:00
796,10/22/2010,2:07:00
802,10/22/2010,2:10:00
843,10/22/2010,2:13:00
763,10/22/2010,2:16:00
805,10/22/2010,2:19:00
836,10/22/2010,2:22:00
809,10/22/2010,2:25:00
793,10/22/2010,2:28:00
836,10/22/2010,2:31:00
842,10/22/2010,2:34:00
814,10/22/2010,2:37:00
830,10/22/2010,2:40:00
796,10/22/2010,2:43:00
799,10/22/2010,2:46:00
835,10/22/2010,2:49:00
830,10/22/2010,2:52:00
830,10/22/2010,2:55:00
791,10/22/2010,2:58:00
824,10/22/2010,3:01:00
810,10/22/2010,3:04:00
764,10/22/2010,3:07:00
854,10/22/2010,3:10:00
819,10/22/2010,3:13:00
821,10/22/2010,3:16:00
771,10/22/2010,3:19:00
810,10/22/2010,3:22:00
850,10/22/2010,3:25:00
828,10/22/2010,3:28:00
820,10/22/2010,3:31:00
748,10/22/2010,3:34:00
802,10/22/2010,3:37:00
805,10/22/2010,3:40:00
784,10/22/2010,3:43:00
789,10/22/2010,3:46:00
811,10/22/2010,3:49:00
809,10/22/2010,3:52:00
801,10/22/2010,3:55:00
822,10/22/2010,3:58:00
846,10/22/2010,4:01:00
841,10/22/2010,4:04:00
829,10/22/2010,4:07:00
770,10/22/2010,4:10:00
789,10/22/2010,4:13:00
795,10/22/2010,4:16:00
818,10/22/2010,4:19:00
804,10/22/2010,4:22:00
810,10/22/2010,4:25:00
813,10/22/2010,4:28:00
809,10/22/2010,4:31:00
809,10/22/2010,4:34:00
816,10/22/2010,4:37:00
833,10/22/2010,4:40:00
748,10/22/2010,4:43:00
824,10/22/2010,4:46:00
801,10/22/2010,4:49:00
815,10/22/2010,4:52:00
816,10/22/2010,4:55:00
786,10/22/2010,4:58:00
819,10/22/2010,5:01:00
814,10/22/2010,5:04:00
798,10/22/2010,5:07:00
770,10/22/2010,5:10:00
773,10/22/2010,5:13:00
774,10/22/2010,5:16:00
763,10/22/2010,5:19:00
807,10/22/2010,5:22:00
786,10/22/2010,5:25:00
807,10/22/2010,5:28:00
800,10/22/2010,5:31:00
795,10/22/2010,5:34:00
789,10/22/2010,5:37:00
803,10/22/2010,5:40:00
787,10/22/2010,5:43:00
818,10/22/2010,5:46:00
816,10/22/2010,5:49:00
811,10/22/2010,5:52:00
877,10/22/2010,5:55:00
811,10/22/2010,5:58:00
808,10/22/2010,6:01:00
782,10/22/2010,6:04:00
830,10/22/2010,6:07:00
801,10/22/2010,6:10:00
811,10/22/2010,6:13:00
847,10/22/2010,6:16:00
835,10/22/2010,6:19:00
811,10/22/2010,6:22:00
855,10/22/2010,6:25:00
830,10/22/2010,6:28:00
859,10/22/2010,6:31:00
847,10/22/2010,6:34:00
830,10/22/2010,6:37:00
840,10/22/2010,6:40:00
875,10/22/2010,6:43:00
912,10/22/2010,6:46:00
843,10/22/2010,6:49:00
842,10/22/2010,6:52:00
815,10/22/2010,6:55:00
853,10/22/2010,6:58:00
879,10/22/2010,7:01:00
921,10/22/2010,7:04:00
954,10/22/2010,7:07:00
871,10/22/2010,7:10:00
885,10/22/2010,7:13:00
886,10/22/2010,7:16:00
920,10/22/2010,7:19:00
871,10/22/2010,7:22:00
933,10/22/2010,7:25:00
887,10/22/2010,7:28:00
894,10/22/2010,7:31:00
901,10/22/2010,7:34:00
867,10/22/2010,7:37:00
914,10/22/2010,7:40:00
890,10/22/2010,7:43:00
922,10/22/2010,7:46:00
922,10/22/2010,7:49:00
940,10/22/2010,7:52:00
868,10/22/2010,7:55:00
879,10/22/2010,7:58:00
898,10/22/2010,8:01:00
893,10/22/2010,8:04:00
850,10/22/2010,8:07:00
868,10/22/2010,8:10:00
894,10/22/2010,8:13:00
896,10/22/2010,8:16:00
900,10/22/2010,8:19:00
929,10/22/2010,8:22:00
878,10/22/2010,8:25:00
896,10/22/2010,8:28:00
873,10/22/2010,8:31:00
883,10/22/2010,8:34:00
917,10/22/2010,8:37:00
881,10/22/2010,8:40:00
884,10/22/2010,8:43:00
876,10/22/2010,8:46:00
908,10/22/2010,8:49:00
868,10/22/2010,8:52:00
839,10/22/2010,8:55:00
864,10/22/2010,8:58:00
910,10/22/2010,9:01:00
880,10/22/2010,9:04:00
862,10/22/2010,9:07:00
866,10/22/2010,9:10:00
942,10/22/2010,9:13:00
952,10/22/2010,9:16:00
938,10/22/2010,9:19:00
898,10/22/2010,9:22:00
872,10/22/2010,9:25:00
938,10/22/2010,9:28:00
924,10/22/2010,9:31:00
895,10/22/2010,9:34:00
875,10/22/2010,9:37:00
863,10/22/2010,9:40:00
854,10/22/2010,9:43:00
881,10/22/2010,9:46:00
885,10/22/2010,9:49:00
905,10/22/2010,9:52:00
885,10/22/2010,9:55:00
872,10/22/2010,9:58:00
890,10/22/2010,10:01:00
897,10/22/2010,10:04:00
905,10/22/2010,10:07:00
864,10/22/2010,10:10:00
894,10/22/2010,10:13:00
875,10/22/2010,10:16:00
883,10/22/2010,10:19:00
836,10/22/2010,10:22:00
906,10/22/2010,10:25:00
885,10/22/2010,10:28:00
858,10/22/2010,10:31:00
903,10/22/2010,10:34:00
844,10/22/2010,10:37:00
880,10/22/2010,10:40:00
868,10/22/2010,10:43:00
847,10/22/2010,10:46:00
887,10/22/2010,10:49:00
884,10/22/2010,10:52:00
910,10/22/2010,10:55:00
885,10/22/2010,10:58:00
873,10/22/2010,11:01:00
887,10/22/2010,11:04:00
920,10/22/2010,11:07:00
880,10/22/2010,11:10:00
910,10/22/2010,11:13:00
899,10/22/2010,11:16:00
865,10/22/2010,11:19:00
883,10/22/2010,11:22:00
872,10/22/2010,11:25:00
860,10/22/2010,11:28:00
853,10/22/2010,11:31:00
868,10/22/2010,11:34:00
858,10/22/2010,11:37:00
852,10/22/2010,11:40:00
895,10/22/2010,11:43:00
910,10/22/2010,11:46:00
910,10/22/2010,11:49:00
905,10/22/2010,11:52:00
902,10/22/2010,11:55:00
917,10/22/2010,11:58:00
866,10/22/2010,12:01:00
838,10/22/2010,12:04:00
855,10/22/2010,12:07:00
834,10/22/2010,12:10:00
872,10/22/2010,12:13:00
858,10/22/2010,12:16:00
803,10/22/2010,12:19:00
805,10/22/2010,12:22:00
801,10/22/2010,12:25:00
859,10/22/2010,12:28:00
813,10/22/2010,12:31:00
789,10/22/2010,12:34:00
809,10/22/2010,12:37:00
824,10/22/2010,12:40:00
825,10/22/2010,12:43:00
812,10/22/2010,12:46:00
804,10/22/2010,12:49:00
819,10/22/2010,12:52:00
800,10/22/2010,12:55:00
793,10/22/2010,12:58:00
828,10/22/2010,13:01:00
788,10/22/2010,13:04:00
790,10/22/2010,13:07:00
837,10/22/2010,13:10:00
836,10/22/2010,13:13:00
810,10/22/2010,13:16:00
805,10/22/2010,13:19:00
837,10/22/2010,13:22:00
805,10/22/2010,13:25:00
812,10/22/2010,13:28:00
793,10/22/2010,13:31:00
871,10/22/2010,13:34:00
822,10/22/2010,13:37:00
824,10/22/2010,13:40:00
796,10/22/2010,13:43:00
825,10/22/2010,13:46:00
803,10/22/2010,13:49:00
812,10/22/2010,13:52:00
817,10/22/2010,13:55:00
812,10/22/2010,13:58:00
822,10/22/2010,14:01:00
812,10/22/2010,14:04:00
840,10/22/2010,14:07:00
828,10/22/2010,14:10:00
834,10/22/2010,14:13:00
847,10/22/2010,14:16:00
829,10/22/2010,14:19:00
806,10/22/2010,14:22:00
809,10/22/2010,14:25:00
840,10/22/2010,14:28:00
852,10/22/2010,14:31:00
835,10/22/2010,14:34:00
843,10/22/2010,14:37:00
869,10/22/2010,14:40:00
894,10/22/2010,14:43:00
831,10/22/2010,14:46:00
844,10/22/2010,14:49:00
856,10/22/2010,14:52:00
844,10/22/2010,14:55:00
901,10/22/2010,14:58:00
834,10/22/2010,15:01:00
813,10/22/2010,15:04:00
840,10/22/2010,15:07:00
832,10/22/2010,15:10:00
854,10/22/2010,15:13:00
854,10/22/2010,15:16:00
868,10/22/2010,15:19:00
862,10/22/2010,15:22:00
892,10/22/2010,15:25:00
850,10/22/2010,15:28:00
845,10/22/2010,15:31:00
850,10/22/2010,15:34:00
885,10/22/2010,15:37:00
872,10/22/2010,15:40:00
863,10/22/2010,15:43:00
842,10/22/2010,15:46:00
873,10/22/2010,15:49:00
849,10/22/2010,15:52:00
869,10/22/2010,15:55:00
895,10/22/2010,15:58:00
866,10/22/2010,16:01:00
857,10/22/2010,16:04:00
878,10/22/2010,16:07:00
861,10/22/2010,16:10:00
843,10/22/2010,16:13:00
856,10/22/2010,16:16:00
842,10/22/2010,16:19:00
862,10/22/2010,16:22:00
904,10/22/2010,16:25:00
1045,10/22/2010,16:28:00
1030,10/22/2010,16:31:00
1102,10/22/2010,16:34:00
1134,10/22/2010,16:37:00
1138,10/22/2010,16:40:00
1177,10/22/2010,16:43:00
1146,10/22/2010,16:46:00
1153,10/22/2010,16:49:00
1094,10/22/2010,16:52:00
1125,10/22/2010,16:55:00
1125,10/22/2010,16:58:00
1085,10/22/2010,17:01:00
1085,10/22/2010,17:04:00
1125,10/22/2010,17:07:00
1118,10/22/2010,17:10:00
1054,10/22/2010,17:13:00
864,10/22/2010,17:16:00
888,10/22/2010,17:19:00
937,10/22/2010,17:22:00
928,10/22/2010,17:25:00
921,10/22/2010,17:28:00
891,10/22/2010,17:31:00
927,10/22/2010,17:34:00
877,10/22/2010,17:37:00
878,10/22/2010,17:40:00
887,10/22/2010,17:43:00
892,10/22/2010,17:46:00
887,10/22/2010,17:49:00
877,10/22/2010,17:52:00
825,10/22/2010,17:55:00
818,10/22/2010,17:58:00
849,10/22/2010,18:01:00
818,10/22/2010,18:04:00
832,10/22/2010,18:07:00
840,10/22/2010,18:10:00
803,10/22/2010,18:13:00
841,10/22/2010,18:16:00
835,10/22/2010,18:19:00
866,10/22/2010,18:22:00
861,10/22/2010,18:25:00
867,10/22/2010,18:28:00
840,10/22/2010,18:31:00
821,10/22/2010,18:34:00
824,10/22/2010,18:37:00
835,10/22/2010,18:40:00
840,10/22/2010,18:43:00
837,10/22/2010,18:46:00
842,10/22/2010,18:49:00
876,10/22/2010,18:52:00
853,10/22/2010,18:55:00
868,10/22/2010,18:58:00
917,10/22/2010,19:01:00
822,10/22/2010,19:04:00
802,10/22/2010,19:07:00
824,10/22/2010,19:10:00
835,10/22/2010,19:13:00
825,10/22/2010,19:16:00
831,10/22/2010,19:19:00
853,10/22/2010,19:22:00
878,10/22/2010,19:25:00
880,10/22/2010,19:28:00
876,10/22/2010,19:31:00
877,10/22/2010,19:34:00
920,10/22/2010,19:37:00
1036,10/22/2010,19:40:00
1086,10/22/2010,19:43:00
1108,10/22/2010,19:46:00
1223,10/22/2010,19:49:00
1586,10/22/2010,19:52:00
1146,10/22/2010,19:55:00
1022,10/22/2010,19:58:00
905,10/22/2010,20:01:00
899,10/22/2010,20:04:00
891,10/22/2010,20:07:00
878,10/22/2010,20:10:00
871,10/22/2010,20:13:00
882,10/22/2010,20:16:00
933,10/22/2010,20:19:00
931,10/22/2010,20:22:00
912,10/22/2010,20:25:00
921,10/22/2010,20:28:00
885,10/22/2010,20:31:00
894,10/22/2010,20:34:00
888,10/22/2010,20:37:00
950,10/22/2010,20:40:00
916,10/22/2010,20:43:00
890,10/22/2010,20:46:00
929,10/22/2010,20:49:00
880,10/22/2010,20:52:00
871,10/22/2010,20:55:00
860,10/22/2010,20:58:00
913,10/22/2010,21:01:00
883,10/22/2010,21:04:00
878,10/22/2010,21:07:00
813,10/22/2010,21:10:00
840,10/22/2010,21:13:00
872,10/22/2010,21:16:00
892,10/22/2010,21:19:00
850,10/22/2010,21:22:00
874,10/22/2010,21:25:00
895,10/22/2010,21:28:00
869,10/22/2010,21:31:00
886,10/22/2010,21:34:00
887,10/22/2010,21:37:00
918,10/22/2010,21:40:00
882,10/22/2010,21:43:00
890,10/22/2010,21:46:00
863,10/22/2010,21:49:00
887,10/22/2010,21:52:00
884,10/22/2010,21:55:00
873,10/22/2010,21:58:00
871,10/22/2010,22:01:00
851,10/22/2010,22:04:00
891,10/22/2010,22:07:00
892,10/22/2010,22:10:00
882,10/22/2010,22:13:00
913,10/22/2010,22:16:00
890,10/22/2010,22:19:00
902,10/22/2010,22:22:00
892,10/22/2010,22:25:00
906,10/22/2010,22:28:00
885,10/22/2010,22:31:00
871,10/22/2010,22:34:00
888,10/22/2010,22:37:00
844,10/22/2010,22:40:00
915,10/22/2010,22:43:00
917,10/22/2010,22:46:00
914,10/22/2010,22:49:00
921,10/22/2010,22:52:00
884,10/22/2010,22:55:00
916,10/22/2010,22:58:00
899,10/22/2010,23:01:00
948,10/22/2010,23:04:00
917,10/22/2010,23:07:00
917,10/22/2010,23:10:00
917,10/22/2010,23:13:00
912,10/22/2010,23:16:00
933,10/22/2010,23:19:00
941,10/22/2010,23:22:00
903,10/22/2010,23:25:00
934,10/22/2010,23:28:00
921,10/22/2010,23:31:00
952,10/22/2010,23:34:00
927,10/22/2010,23:37:00
888,10/22/2010,23:40:00
940,10/22/2010,23:43:00
915,10/22/2010,23:46:00
956,10/22/2010,23:49:00
909,10/22/2010,23:52:00
894,10/22/2010,23:55:00
896,10/22/2010,23:58:00
870,10/23/2010,0:01:00
882,10/23/2010,0:04:00
859,10/23/2010,0:07:00
881,10/23/2010,0:10:00
839,10/23/2010,0:13:00
849,10/23/2010,0:16:00
836,10/23/2010,0:19:00
843,10/23/2010,0:22:00
819,10/23/2010,0:25:00
834,10/23/2010,0:28:00
851,10/23/2010,0:31:00
852,10/23/2010,0:34:00
868,10/23/2010,0:37:00
865,10/23/2010,0:40:00
841,10/23/2010,0:43:00
816,10/23/2010,0:46:00
815,10/23/2010,0:49:00
837,10/23/2010,0:52:00
849,10/23/2010,0:55:00
